tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length
XLOC_024767	-	-	XLOC_024767	ZNF12	TSS30741	chr7:6688433-6706935	-
XLOC_024768	-	-	XLOC_024768	CCZ1B	TSS30742	chr7:6798934-6826295	-
XLOC_024769	-	-	XLOC_024769	MIR3683	TSS30743	chr7:7066963-7067045	-
XLOC_024770	-	-	XLOC_024770	LOC100131257	TSS30744	chr7:7075769-7096786	-
XLOC_024771	-	-	XLOC_024771	COL28A1	TSS30745	chr7:7358612-7535829	-
XLOC_024772	-	-	XLOC_024772	LOC101927391	TSS30746	chr7:7550103-7566065	-
XLOC_024773	-	-	XLOC_024773	RPA3	TSS30747	chr7:7636562-7879220	-
XLOC_024774	-	-	XLOC_024774	LOC100505921	TSS30748	chr7:7949838-8089079	-
XLOC_024775	-	-	XLOC_024775	ICA1	TSS30749,TSS30750,TSS30751	chr7:8113184-8343281	-
XLOC_024776	-	-	XLOC_024776	NDUFA4	TSS30752	chr7:10931952-10940186	-
XLOC_024777	-	-	XLOC_024777	THSD7A	TSS30753	chr7:11370434-11832198	-
XLOC_024778	-	-	XLOC_024778	VWDE	TSS30754	chr7:12330882-12404226	-
XLOC_024779	-	-	XLOC_024779	ETV1	TSS30755,TSS30756,TSS30757,TSS30758,TSS30759	chr7:13891230-13991425	-
XLOC_024780	-	-	XLOC_024780	DGKB	TSS30760	chr7:14145048-14841450	-
XLOC_024781	-	-	XLOC_024781	AGMO	TSS30761	chr7:15200317-15562015	-
XLOC_024782	-	-	XLOC_024782	MEOX2	TSS30762	chr7:15611211-15686683	-
XLOC_024783	-	-	XLOC_024783	ISPD	TSS30763	chr7:16087526-16421322	-
XLOC_024784	-	-	XLOC_024784	SOSTDC1	TSS30764	chr7:16461480-16465849	-
XLOC_024785	-	-	XLOC_024785	ANKMY2	TSS30765	chr7:16599775-16645817	-
XLOC_024786	-	-	XLOC_024786	AGR2	TSS30766	chr7:16792639-16805114	-
XLOC_024787	-	-	XLOC_024787	AGR3	TSS30767	chr7:16859405-16881989	-
XLOC_024788	-	-	XLOC_024788	LOC101927630	TSS30768	chr7:17374916-17558909	-
XLOC_024789	-	-	XLOC_024789	SNX13	TSS30769	chr7:17790760-17940508	-
XLOC_024790	-	-	XLOC_024790	PRPS1L1	TSS30770	chr7:18026775-18027863	-
XLOC_024791	-	-	XLOC_024791	MIR1302-6	TSS30771	chr7:18086948-18997369	-
XLOC_024792	-	-	XLOC_024792	TWIST1	TSS30772	chr7:19115467-19117672	-
XLOC_024793	-	-	XLOC_024793	FERD3L	TSS30773	chr7:19144781-19145421	-
XLOC_024794	-	-	XLOC_024794	TWISTNB	TSS30774	chr7:19695461-19709037	-
XLOC_024795	-	-	XLOC_024795	MIR3146	TSS30775	chr7:19695461-19709037	-
XLOC_024796	-	-	XLOC_024796	TMEM196	TSS30776	chr7:19719314-19772781	-
XLOC_024797	-	-	XLOC_024797	LOC101927668,MACC1	TSS30777,TSS30778	chr7:19918980-20217390	-
XLOC_024798	-	-	XLOC_024798	LOC101927811	TSS30779	chr7:20328300-20415759	-
XLOC_024799	-	-	XLOC_024799	SP8	TSS30780	chr7:20782273-20786889	-
XLOC_024800	-	-	XLOC_024800	CDCA7L	TSS30781	chr7:21543214-21945924	-
XLOC_024801	-	-	XLOC_024801	RAPGEF5	TSS30782	chr7:22118289-22356914	-
XLOC_024802	-	-	XLOC_024802	STEAP1B	TSS30783	chr7:22419443-22500282	-
XLOC_024803	-	-	XLOC_024803	LOC401312	TSS30784	chr7:22649959-22665533	-
XLOC_024804	-	-	XLOC_024804	LOC541472	TSS30785	chr7:22725394-22732002	-
XLOC_024805	-	-	XLOC_024805	TOMM7	TSS30786	chr7:22812632-22822852	-
XLOC_024806	-	-	XLOC_024806	FAM126A	TSS30787	chr7:22941258-23014151	-
XLOC_024807	-	-	XLOC_024807	KLHL7-AS1	TSS30788	chr7:23101227-23105703	-
XLOC_024808	-	-	XLOC_024808	IGF2BP3	TSS30789	chr7:23310208-23470376	-
XLOC_024809	-	-	XLOC_024809	TRA2A	TSS30790	chr7:23504781-23532041	-
XLOC_024810	-	-	XLOC_024810	CLK2P1	TSS30791	chr7:23584715-23586527	-
XLOC_024811	-	-	XLOC_024811	DFNA5	TSS30792,TSS30793	chr7:24698354-24758020	-
XLOC_024812	-	-	XLOC_024812	OSBPL3	TSS30794,TSS30795	chr7:24796536-24980212	-
XLOC_024813	-	-	XLOC_024813	CYCS	TSS30796	chr7:25118650-25125361	-
XLOC_024814	-	-	XLOC_024814	C7orf31	TSS30797	chr7:25134696-25180198	-
XLOC_024815	-	-	XLOC_024815	NPVF	TSS30798	chr7:25224571-25228486	-
XLOC_024816	-	-	XLOC_024816	MIR148A	TSS30799	chr7:25949918-25949986	-
XLOC_024817	-	-	XLOC_024817	HNRNPA2B1	TSS30800	chr7:26189935-26200793	-
XLOC_024818	-	-	XLOC_024818	KIAA0087	TSS30801	chr7:26533120-26538825	-
XLOC_024819	-	-	XLOC_024819	SKAP2	TSS30802,TSS30803	chr7:26667061-26864743	-
XLOC_024820	-	-	XLOC_024820	HOXA1	TSS30804	chr7:27092994-27096006	-
XLOC_024821	-	-	XLOC_024821	HOXA2	TSS30805	chr7:27100353-27102775	-
XLOC_024822	-	-	XLOC_024822	HOXA3	TSS30806,TSS30807	chr7:27106189-27130780	-
XLOC_024823	-	-	XLOC_024823	HOXA4	TSS30808	chr7:27106189-27130780	-
XLOC_024824	-	-	XLOC_024824	HOXA5	TSS30809	chr7:27140363-27156677	-
XLOC_024825	-	-	XLOC_024825	HOXA6	TSS30810	chr7:27140363-27156677	-
XLOC_024826	-	-	XLOC_024826	HOXA7	TSS30811	chr7:27140363-27156677	-
XLOC_024827	-	-	XLOC_024827	HOXA10,HOXA10-HOXA9,HOXA9	TSS30812,TSS30813,TSS30814	chr7:27162437-27180261	-
XLOC_024828	-	-	XLOC_024828	MIR196B	TSS30815	chr7:27162437-27180261	-
XLOC_024829	-	-	XLOC_024829	HOXA11	TSS30816	chr7:27181156-27185216	-
XLOC_024830	-	-	XLOC_024830	HOXA13	TSS30817	chr7:27196879-27200106	-
XLOC_024831	-	-	XLOC_024831	EVX1-AS	TSS30818	chr7:27241428-27247819	-
XLOC_024832	-	-	XLOC_024832	HIBADH	TSS30819	chr7:27525439-27663001	-
XLOC_024833	-	-	XLOC_024833	JAZF1	TSS30820	chr7:27830573-28241377	-
XLOC_024834	-	-	XLOC_024834	TRIL	TSS30821	chr7:28953357-28958413	-
XLOC_024835	-	-	XLOC_024835	CPVL	TSS30822	chr7:28979966-29146537	-
XLOC_024836	-	-	XLOC_024836	LOC102724484	TSS30823	chr7:29146546-29514335	-
XLOC_024837	-	-	XLOC_024837	LOC646762,ZNRF2P2	TSS30824,TSS30825	chr7:29645921-29688243	-
XLOC_024838	-	-	XLOC_024838	MIR550A3	TSS30826	chr7:29645921-29688243	-
XLOC_024839	-	-	XLOC_024839	SCRN1	TSS30827,TSS30828,TSS30829	chr7:29920102-29990289	-
XLOC_024840	-	-	XLOC_024840	FKBP14	TSS30830	chr7:30010582-30026801	-
XLOC_024842	-	-	XLOC_024842	NOD1	TSS30832	chr7:30424526-30478777	-
XLOC_024843	-	-	XLOC_024843	GGCT	TSS30833	chr7:30496620-30504841	-
XLOC_024844	-	-	XLOC_024844	LOC401320	TSS30834	chr7:30548356-30577779	-
XLOC_024845	-	-	XLOC_024845	CRHR2	TSS30835,TSS30836	chr7:30651942-30700103	-
XLOC_024846	-	-	XLOC_024846	NEUROD6	TSS30837	chr7:31337460-31340924	-
XLOC_024847	-	-	XLOC_024847	PDE1C	TSS30838,TSS30839,TSS30840	chr7:31751178-32299404	-
XLOC_024848	-	-	XLOC_024848	LOC100130673	TSS30841	chr7:32456898-32458494	-
XLOC_024849	-	-	XLOC_024849	LSM5	TSS30842,TSS30843,TSS30844	chr7:32485332-32495258	-
XLOC_024850	-	-	XLOC_024850	DPY19L1P1	TSS30845	chr7:32495425-32719168	-
XLOC_024851	-	-	XLOC_024851	KBTBD2	TSS30846	chr7:32868165-32891856	-
XLOC_024852	-	-	XLOC_024852	RP9P	TSS30847	chr7:32916814-32943170	-
XLOC_024853	-	-	XLOC_024853	NT5C3A	TSS30848,TSS30849	chr7:33014112-33062797	-
XLOC_024854	-	-	XLOC_024854	RP9	TSS30850	chr7:33094797-33109390	-
XLOC_024855	-	-	XLOC_024855	NPSR1-AS1	TSS30851,TSS30852	chr7:34346511-34878332	-
XLOC_024856	-	-	XLOC_024856	DPY19L1	TSS30853	chr7:34928880-35038041	-
XLOC_024857	-	-	XLOC_024857	MIR548N	TSS30854	chr7:34928880-35038041	-
XLOC_024858	-	-	XLOC_024858	DPY19L2P1	TSS30855	chr7:35081286-35186162	-
XLOC_024859	-	-	XLOC_024859	TBX20	TSS30856	chr7:35202429-35254100	-
XLOC_024860	-	-	XLOC_024860	HERPUD2	TSS30857	chr7:35632659-35695162	-
XLOC_024861	-	-	XLOC_024861	SEPT7-AS1	TSS30858	chr7:35754963-35800625	-
XLOC_024862	-	-	XLOC_024862	KIAA0895	TSS30859,TSS30860	chr7:36324149-36453791	-
XLOC_024863	-	-	XLOC_024863	AOAH	TSS30861	chr7:36512940-36724549	-
XLOC_024864	-	-	XLOC_024864	AOAH-IT1	TSS30862	chr7:36512940-36724549	-
XLOC_024865	-	-	XLOC_024865	ELMO1	TSS30863,TSS30864,TSS30865,TSS30866,TSS30867	chr7:36852905-37449326	-
XLOC_024866	-	-	XLOC_024866	MIR1200	TSS30868	chr7:36852905-37449326	-
XLOC_024867	-	-	XLOC_024867	SFRP4	TSS30869	chr7:37905932-37916923	-
XLOC_024868	-	-	XLOC_024868	TARP	TSS30870	chr7:38259642-38273647	-
XLOC_024869	-	-	XLOC_024869	AMPH	TSS30871	chr7:38383695-38631567	-
XLOC_024870	-	-	XLOC_024870	FAM183BP	TSS30872	chr7:38685345-38687089	-
XLOC_024871	-	-	XLOC_024871	VPS41	TSS30873	chr7:38723942-38909200	-
XLOC_024872	-	-	XLOC_024872	POU6F2-AS1	TSS30874	chr7:38978008-39464791	-
XLOC_024873	-	-	XLOC_024873	MPLKIP	TSS30875	chr7:40132742-40134652	-
XLOC_024874	-	-	XLOC_024874	LINC01450	TSS30876	chr7:40964677-40979939	-
XLOC_024875	-	-	XLOC_024875	INHBA	TSS30877	chr7:41689002-41779378	-
XLOC_024876	-	-	XLOC_024876	GLI3	TSS30878	chr7:41960949-42237019	-
XLOC_024877	-	-	XLOC_024877	LINC01448	TSS30879	chr7:42661725-42706447	-
XLOC_024878	-	-	XLOC_024878	C7orf25	TSS30880	chr7:42909272-42912090	-
XLOC_024879	-	-	XLOC_024879	PSMA2	TSS30881	chr7:42916860-42932206	-
XLOC_024880	-	-	XLOC_024880	LOC100506895	TSS30882	chr7:43112598-43563339	-
XLOC_024881	-	-	XLOC_024881	COA1	TSS30883	chr7:43631151-43729541	-
XLOC_024882	-	-	XLOC_024882	MRPS24,URGCP,URGCP-MRPS24	TSS30884,TSS30885,TSS30886,TSS30887	chr7:43866557-43926411	-
XLOC_024883	-	-	XLOC_024883	POLR2J4	TSS30888	chr7:43926435-44019194	-
XLOC_024884	-	-	XLOC_024884	RASA4CP	TSS30889	chr7:44028886-44044296	-
XLOC_024885	-	-	XLOC_024885	PGAM2	TSS30890	chr7:44062726-44065587	-
XLOC_024886	-	-	XLOC_024886	MIR6838,POLM	TSS30891,TSS30892	chr7:44072061-44082540	-
XLOC_024887	-	-	XLOC_024887	POLD2	TSS30893	chr7:44114679-44123570	-
XLOC_024888	-	-	XLOC_024888	MYL7	TSS30894	chr7:44138863-44141317	-
XLOC_024889	-	-	XLOC_024889	GCK	TSS30895,TSS30896	chr7:44144270-44189423	-
XLOC_024890	-	-	XLOC_024890	CAMK2B	TSS30897	chr7:44217149-44325631	-
XLOC_024891	-	-	XLOC_024891	NUDCD3	TSS30898	chr7:44382365-44490786	-
XLOC_024892	-	-	XLOC_024892	NPC1L1	TSS30899	chr7:44512535-44541315	-
XLOC_024893	-	-	XLOC_024893	DDX56	TSS30900	chr7:44565416-44574538	-
XLOC_024894	-	-	XLOC_024894	TMED4	TSS30901	chr7:44577894-44582295	-
XLOC_024895	-	-	XLOC_024895	H2AFV	TSS30902	chr7:44826888-44848126	-
XLOC_024896	-	-	XLOC_024896	PURB	TSS30903	chr7:44876292-44885385	-
XLOC_024897	-	-	XLOC_024897	MYO1G	TSS30904	chr7:44962660-44979105	-
XLOC_024898	-	-	XLOC_024898	SNHG15	TSS30905	chr7:44983027-44986660	-
XLOC_024899	-	-	XLOC_024899	SNORA9	TSS30906	chr7:44983027-44986660	-
XLOC_024900	-	-	XLOC_024900	NACAD	TSS30907	chr7:45080436-45088894	-
XLOC_024901	-	-	XLOC_024901	TBRG4	TSS30908	chr7:45100099-45111747	-
XLOC_024902	-	-	XLOC_024902	SNORA5A	TSS30909	chr7:45100099-45111747	-
XLOC_024903	-	-	XLOC_024903	SNORA5C	TSS30910	chr7:45100099-45111747	-
XLOC_024904	-	-	XLOC_024904	SNORA5B	TSS30911	chr7:45100099-45111747	-
XLOC_024905	-	-	XLOC_024905	SEPT7P2	TSS30912	chr7:45723786-45769018	-
XLOC_024906	-	-	XLOC_024906	IGFBP3	TSS30913	chr7:45912244-45921272	-
XLOC_024907	-	-	XLOC_024907	TNS3	TSS30914	chr7:47275153-47582144	-
XLOC_024908	-	-	XLOC_024908	PKD1L1	TSS30915	chr7:47774651-47948474	-
XLOC_024909	-	-	XLOC_024909	HUS1	TSS30916	chr7:47963287-47979625	-
XLOC_024910	-	-	XLOC_024910	SUN3	TSS30917	chr7:47987148-48029119	-
XLOC_024911	-	-	XLOC_024911	ZPBP	TSS30918	chr7:49937427-50093264	-
XLOC_024912	-	-	XLOC_024912	FIGNL1	TSS30919	chr7:50444128-50450390	-
XLOC_024913	-	-	XLOC_024913	DDC	TSS30920,TSS30921	chr7:50458435-50565457	-
XLOC_024914	-	-	XLOC_024914	GRB10	TSS30922,TSS30923,TSS30924	chr7:50590062-50793462	-
XLOC_024915	-	-	XLOC_024915	COBL	TSS30925	chr7:51016211-51316818	-
XLOC_024916	-	-	XLOC_024916	LINC01446	TSS30926	chr7:53655508-53811931	-
XLOC_024917	-	-	XLOC_024917	HPVC1	TSS30927	chr7:54201223-54202421	-
XLOC_024918	-	-	XLOC_024918	SEC61G	TSS30928	chr7:54752246-54759246	-
XLOC_024919	-	-	XLOC_024919	EGFR-AS1	TSS30929	chr7:55019031-55207338	-
XLOC_024920	-	-	XLOC_024920	ELDR	TSS30930	chr7:55238435-55255635	-
XLOC_024921	-	-	XLOC_024921	VOPP1	TSS30931,TSS30932,TSS30933,TSS30934	chr7:55470607-55572507	-
XLOC_024922	-	-	XLOC_024922	FKBP9P1	TSS30935,TSS30936,TSS30937,TSS30938	chr7:55681073-55704567	-
XLOC_024923	-	-	XLOC_024923	SEPT14	TSS30939	chr7:55793543-55862789	-
XLOC_024924	-	-	XLOC_024924	PSPH	TSS30940	chr7:56011050-56051575	-
XLOC_024925	-	-	XLOC_024925	PHKG1	TSS30941	chr7:56064223-56092996	-
XLOC_024926	-	-	XLOC_024926	CHCHD2	TSS30942	chr7:56101572-56106494	-
XLOC_024927	-	-	XLOC_024927	NUPR2	TSS30943	chr7:56114680-56116397	-
XLOC_024928	-	-	XLOC_024928	LOC650226	TSS30944	chr7:56423703-56448375	-
XLOC_024929	-	-	XLOC_024929	LOC100240728	TSS30945	chr7:56482104-56483319	-
XLOC_024930	-	-	XLOC_024930	LOC101928401	TSS30946	chr7:56534229-56538130	-
XLOC_024931	-	-	XLOC_024931	LOC401357	TSS30947	chr7:56809123-56812736	-
XLOC_024932	-	-	XLOC_024932	LOC100130849	TSS30948	chr7:56875384-56882146	-
XLOC_024933	-	-	XLOC_024933	MIR4283-2	TSS30949	chr7:56955784-56955864	-
XLOC_024934	-	-	XLOC_024934	ZNF479	TSS30950	chr7:57119618-57139864	-
XLOC_024935	-	-	XLOC_024935	GUSBP10	TSS30951	chr7:57165669-57180156	-
XLOC_024936	-	-	XLOC_024936	ZNF733P	TSS30952	chr7:63291291-63304056	-
XLOC_024937	-	-	XLOC_024937	LOC100287834	TSS30953	chr7:63396339-63399041	-
XLOC_024938	-	-	XLOC_024938	LINC01005	TSS30954	chr7:64024415-64030102	-
XLOC_024939	-	-	XLOC_024939	ZNF680	TSS30955	chr7:64519876-64563127	-
XLOC_024940	-	-	XLOC_024940	ERV3-1,ZNF117	TSS30956,TSS30957	chr7:64974451-65006746	-
XLOC_024941	-	-	XLOC_024941	LOC441242	TSS30958,TSS30959	chr7:65647009-65770810	-
XLOC_024942	-	-	XLOC_024942	GUSB	TSS30960	chr7:65960685-65982314	-
XLOC_024943	-	-	XLOC_024943	LINC00174	TSS30961	chr7:66376043-66400408	-
XLOC_024944	-	-	XLOC_024944	GS1-124K5.11	TSS30962	chr7:66530304-66592407	-
XLOC_024945	-	-	XLOC_024945	GTF2IRD1P1	TSS30963	chr7:66682090-66844826	-
XLOC_024946	-	-	XLOC_024946	SBDS	TSS30964	chr7:66987702-66995601	-
XLOC_024947	-	-	XLOC_024947	MIR4650-2	TSS30965	chr7:66996804-67239520	-
XLOC_024948	-	-	XLOC_024948	PMS2P4	TSS30966	chr7:67276130-67302442	-
XLOC_024949	-	-	XLOC_024949	LOC100507468	TSS30967	chr7:69596137-69597495	-
XLOC_024950	-	-	XLOC_024950	MIR3914-1	TSS30968	chr7:71132536-71713601	-
XLOC_024951	-	-	XLOC_024951	CALN1	TSS30969,TSS30970	chr7:71779490-72412375	-
XLOC_024952	-	-	XLOC_024952	TYW1B	TSS30971	chr7:72574506-72828234	-
XLOC_024953	-	-	XLOC_024953	SPDYE7P	TSS30972	chr7:72862756-72869091	-
XLOC_024954	-	-	XLOC_024954	NSUN5P2	TSS30973	chr7:72879334-72954763	-
XLOC_024955	-	-	XLOC_024955	TRIM73,TRIM74	TSS30974,TSS30975	chr7:72959476-72969466	-
XLOC_024956	-	-	XLOC_024956	STAG3L3	TSS30976	chr7:72997294-73005943	-
XLOC_024957	-	-	XLOC_024957	SPDYE8P	TSS30977	chr7:73019730-73029762	-
XLOC_024958	-	-	XLOC_024958	SPDYE8P	TSS30978	chr7:73047873-73057907	-
XLOC_024959	-	-	XLOC_024959	SPDYE8P	TSS30979	chr7:73075983-73086034	-
XLOC_024960	-	-	XLOC_024960	NSUN5	TSS30980	chr7:73302515-73308867	-
XLOC_024961	-	-	XLOC_024961	TRIM50	TSS30981,TSS30982	chr7:73312535-73328082	-
XLOC_024962	-	-	XLOC_024962	BAZ1B	TSS30983	chr7:73440397-73522285	-
XLOC_024963	-	-	XLOC_024963	BCL7B	TSS30984,TSS30985	chr7:73536352-73557735	-
XLOC_024964	-	-	XLOC_024964	TBL2	TSS30986	chr7:73568945-73578683	-
XLOC_024965	-	-	XLOC_024965	MLXIPL	TSS30987	chr7:73593193-73624540	-
XLOC_024966	-	-	XLOC_024966	DNAJC30	TSS30988	chr7:73680917-73683451	-
XLOC_024967	-	-	XLOC_024967	STX1A	TSS30989	chr7:73699204-73719687	-
XLOC_024968	-	-	XLOC_024968	ABHD11	TSS30990	chr7:73736094-73738867	-
XLOC_024969	-	-	XLOC_024969	CLDN3	TSS30991	chr7:73768996-73770270	-
XLOC_024970	-	-	XLOC_024970	WBSCR27	TSS30992	chr7:73834590-73842525	-
XLOC_024971	-	-	XLOC_024971	RFC2	TSS30993	chr7:74231501-74254458	-
XLOC_024972	-	-	XLOC_024972	LOC101926943	TSS30994	chr7:74657664-74760692	-
XLOC_024973	-	-	XLOC_024973	GTF2IRD2	TSS30995	chr7:74796143-74851576	-
XLOC_024974	-	-	XLOC_024974	STAG3L2	TSS30996	chr7:74881989-74890612	-
XLOC_024975	-	-	XLOC_024975	WBSCR16	TSS30997	chr7:74964817-75073881	-
XLOC_024976	-	-	XLOC_024976	NCF1C	TSS30998	chr7:75156577-75171998	-
XLOC_024977	-	-	XLOC_024977	GTF2IP1	TSS30999	chr7:75185382-75237705	-
XLOC_024978	-	-	XLOC_024978	PMS2P2,PMS2P7	TSS31000	chr7:75320771-75359038	-
XLOC_024979	-	-	XLOC_024979	LOC100101148,LOC541473	TSS31001	chr7:75391948-75395461	-
XLOC_024980	-	-	XLOC_024980	POM121C	TSS31002	chr7:75410321-75486288	-
XLOC_024981	-	-	XLOC_024981	PMS2P3	TSS31003	chr7:75507746-75528123	-
XLOC_024982	-	-	XLOC_024982	HIP1	TSS31004	chr7:75533297-75738972	-
XLOC_024983	-	-	XLOC_024983	CCL26	TSS31005	chr7:75769523-75789746	-
XLOC_024984	-	-	XLOC_024984	CCL24	TSS31006	chr7:75811795-75813715	-
XLOC_024985	-	-	XLOC_024985	TMEM120A	TSS31007	chr7:75915101-75994674	-
XLOC_024986	-	-	XLOC_024986	STYXL1	TSS31008,TSS31009	chr7:75996336-76048003	-
XLOC_024987	-	-	XLOC_024987	YWHAG	TSS31010	chr7:76326790-76359025	-
XLOC_024988	-	-	XLOC_024988	SSC4D	TSS31011	chr7:76389328-76442071	-
XLOC_024989	-	-	XLOC_024989	FDPSP2	TSS31012	chr7:76461654-76505995	-
XLOC_024990	-	-	XLOC_024990	POMZP3	TSS31013	chr7:76549340-76627982	-
XLOC_024991	-	-	XLOC_024991	FGL2	TSS31014	chr7:77122616-77295204	-
XLOC_024992	-	-	XLOC_024992	GSAP	TSS31015	chr7:77310750-77425443	-
XLOC_024993	-	-	XLOC_024993	APTR	TSS31016,TSS31017	chr7:77657659-77779803	-
XLOC_024994	-	-	XLOC_024994	TMEM60	TSS31018	chr7:77793727-77798430	-
XLOC_024995	-	-	XLOC_024995	MAGI2	TSS31019	chr7:78017056-79471208	-
XLOC_024996	-	-	XLOC_024996	LOC101927269	TSS31020	chr7:80371516-80374439	-
XLOC_024997	-	-	XLOC_024997	GNAT3	TSS31021	chr7:80458634-80512009	-
XLOC_024998	-	-	XLOC_024998	SEMA3C	TSS31022	chr7:80742537-80919351	-
XLOC_024999	-	-	XLOC_024999	LOC100128317	TSS31023,TSS31024	chr7:81576385-81691406	-
XLOC_025000	-	-	XLOC_025000	HGF	TSS31025	chr7:81702127-81770198	-
XLOC_025001	-	-	XLOC_025001	CACNA2D1	TSS31026	chr7:81946443-82443806	-
XLOC_025002	-	-	XLOC_025002	PCLO	TSS31027	chr7:82754004-83162881	-
XLOC_025003	-	-	XLOC_025003	SEMA3E	TSS31028,TSS31029	chr7:83363905-83649163	-
XLOC_025004	-	-	XLOC_025004	SEMA3A	TSS31030	chr7:83958342-84194901	-
XLOC_025005	-	-	XLOC_025005	SEMA3D	TSS31031	chr7:84995555-85121931	-
XLOC_025006	-	-	XLOC_025006	KIAA1324L	TSS31032,TSS31033,TSS31034	chr7:86876905-87059698	-
XLOC_025007	-	-	XLOC_025007	TMEM243	TSS31035	chr7:87152360-87219715	-
XLOC_025008	-	-	XLOC_025008	TP53TG1	TSS31036	chr7:87325347-87345492	-
XLOC_025009	-	-	XLOC_025009	ABCB4	TSS31037	chr7:87402044-87475703	-
XLOC_025010	-	-	XLOC_025010	ABCB1	TSS31038	chr7:87503862-87832298	-
XLOC_025011	-	-	XLOC_025011	SLC25A40	TSS31039	chr7:87834498-87909541	-
XLOC_025012	-	-	XLOC_025012	SRI	TSS31040,TSS31041	chr7:88205116-88226993	-
XLOC_025013	-	-	XLOC_025013	STEAP4	TSS31042	chr7:88276428-88306913	-
XLOC_025014	-	-	XLOC_025014	C7orf62	TSS31043	chr7:88759367-89337057	-
XLOC_025015	-	-	XLOC_025015	STEAP2-AS1	TSS31044	chr7:89882352-90211635	-
XLOC_025016	-	-	XLOC_025016	MTERF1	TSS31045	chr7:91872875-91880720	-
XLOC_025017	-	-	XLOC_025017	CYP51A1	TSS31046,TSS31047	chr7:92112148-92180725	-
XLOC_025018	-	-	XLOC_025018	LRRD1	TSS31048	chr7:92112148-92180725	-
XLOC_025019	-	-	XLOC_025019	KRIT1	TSS31049,TSS31050	chr7:92198968-92246100	-
XLOC_025020	-	-	XLOC_025020	MIR1285-1	TSS31051	chr7:92198968-92246100	-
XLOC_025021	-	-	XLOC_025021	LOC105375396	TSS31052	chr7:92412549-92437314	-
XLOC_025022	-	-	XLOC_025022	ERVW-1	TSS31053,TSS31054	chr7:92468379-92477915	-
XLOC_025023	-	-	XLOC_025023	PEX1	TSS31055	chr7:92487022-92528531	-
XLOC_025024	-	-	XLOC_025024	FAM133B	TSS31056,TSS31057	chr7:92560757-92590394	-
XLOC_025025	-	-	XLOC_025025	CDK6	TSS31058,TSS31059	chr7:92604920-92917187	-
XLOC_025026	-	-	XLOC_025026	SAMD9	TSS31060	chr7:93099512-93118023	-
XLOC_025027	-	-	XLOC_025027	SAMD9L	TSS31061	chr7:93130053-93148388	-
XLOC_025028	-	-	XLOC_025028	HEPACAM2	TSS31062,TSS31063	chr7:93188585-93226519	-
XLOC_025029	-	-	XLOC_025029	CALCR	TSS31064,TSS31065	chr7:93424486-93574730	-
XLOC_025030	-	-	XLOC_025030	MIR653	TSS31066	chr7:93424486-93574730	-
XLOC_025031	-	-	XLOC_025031	MIR489	TSS31067	chr7:93424486-93574730	-
XLOC_025032	-	-	XLOC_025032	TFPI2	TSS31068	chr7:93885396-93893585	-
XLOC_025033	-	-	XLOC_025033	BET1	TSS31069	chr7:93962770-94004382	-
XLOC_025034	-	-	XLOC_025034	SGCE	TSS31070	chr7:94585223-94656209	-
XLOC_025035	-	-	XLOC_025035	PON1	TSS31071	chr7:95298356-95324572	-
XLOC_025036	-	-	XLOC_025036	PON3	TSS31072	chr7:95359871-95396375	-
XLOC_025037	-	-	XLOC_025037	PON2	TSS31073	chr7:95404861-95435072	-
XLOC_025038	-	-	XLOC_025038	PDK4	TSS31074	chr7:95583496-95596613	-
XLOC_025039	-	-	XLOC_025039	SLC25A13	TSS31075	chr7:96120219-96322147	-
XLOC_025040	-	-	XLOC_025040	MIR591	TSS31076	chr7:96120219-96322147	-
XLOC_025041	-	-	XLOC_025041	C7orf76	TSS31077	chr7:96481625-96503523	-
XLOC_025042	-	-	XLOC_025042	LOC100506136	TSS31078	chr7:96621656-96664338	-
XLOC_025043	-	-	XLOC_025043	SHFM1	TSS31079	chr7:96688766-96709891	-
XLOC_025044	-	-	XLOC_025044	DLX6-AS1	TSS31080	chr7:96968514-97014065	-
XLOC_025045	-	-	XLOC_025045	DLX5	TSS31081	chr7:97020389-97024831	-
XLOC_025046	-	-	XLOC_025046	ASNS	TSS31082,TSS31083	chr7:97852116-97872542	-
XLOC_025047	-	-	XLOC_025047	MIR5692C2	TSS31084	chr7:97964404-97964481	-
XLOC_025048	-	-	XLOC_025048	MGC72080	TSS31085	chr7:97966595-97972326	-
XLOC_025049	-	-	XLOC_025049	OCM2	TSS31086	chr7:97984700-97990104	-
XLOC_025050	-	-	XLOC_025050	TECPR1	TSS31087	chr7:98215442-98252251	-
XLOC_025051	-	-	XLOC_025051	BAIAP2L1	TSS31088	chr7:98281666-98401115	-
XLOC_025052	-	-	XLOC_025052	TMEM130	TSS31089	chr7:98846487-98870050	-
XLOC_025053	-	-	XLOC_025053	SMURF1	TSS31090	chr7:98878489-99144120	-
XLOC_025054	-	-	XLOC_025054	KPNA7	TSS31091	chr7:99173573-99207466	-
XLOC_025055	-	-	XLOC_025055	PDAP1	TSS31092	chr7:99374674-99408682	-
XLOC_025056	-	-	XLOC_025056	ATP5J2,ATP5J2-PTCD1,PTCD1	TSS31093,TSS31094	chr7:99408977-99466201	-
XLOC_025057	-	-	XLOC_025057	ZNF394	TSS31095	chr7:99493230-99500254	-
XLOC_025058	-	-	XLOC_025058	FAM200A	TSS31096	chr7:99546299-99552134	-
